0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Cluster
x,s,e,f,f,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,d,6
f,y,n,f,f,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,p,7
x,s,n,f,f,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,p,6
x,s,e,f,f,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,l,6
x,s,e,f,y,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,l,6
f,y,e,f,y,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,6
x,s,n,f,y,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,d,6
x,s,e,f,s,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,p,6
f,s,n,f,f,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,l,7
x,s,n,f,y,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,l,6
f,y,e,f,y,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,d,7
x,s,n,f,f,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,6
f,y,e,f,f,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,l,7
f,s,e,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,6
f,y,n,f,f,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,l,7
f,y,n,f,y,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,d,7
x,y,e,f,f,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,d,6
k,f,g,f,n,f,w,b,w,e,b,k,k,w,w,p,w,t,p,w,n,g,5
x,s,e,f,y,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,d,6
k,y,n,f,y,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,d,7
k,y,n,f,s,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,d,9
x,y,e,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,p,7
f,s,e,f,f,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,l,6
f,s,n,f,s,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,l,7
f,s,e,f,s,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,p,6
x,s,e,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,6
f,s,n,f,s,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,d,7
f,y,e,f,s,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,p,7
x,s,n,f,s,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,l,6
x,y,e,f,f,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,p,6
f,s,e,f,y,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,p,6
x,s,n,f,y,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,d,6
f,s,n,f,f,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,p,6
x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,o,o,p,y,v,l,11
k,s,n,f,y,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,p,6
f,s,n,f,y,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,l,7
k,y,e,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,9
x,y,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,5
b,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,n,o,p,y,c,l,5
k,s,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,n,g,5
x,f,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g,0
x,s,n,f,s,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,6
k,y,e,f,f,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,p,9
x,s,n,f,n,a,c,b,o,e,b,s,s,o,o,p,n,o,p,o,c,l,5
k,s,e,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,d,6
b,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l,7
x,s,e,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,d,6
b,s,g,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,n,g,5
k,y,e,f,f,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,p,9
k,s,e,f,s,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,p,6
f,s,e,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,d,6
f,y,n,f,y,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,p,7
f,s,e,f,s,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,6
k,f,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,s,g,0
k,s,n,f,s,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,p,9
k,s,e,f,y,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,d,7
f,s,e,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,l,6
b,f,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g,0
f,y,n,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,d,6
f,s,n,f,y,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,p,7
f,s,n,f,n,a,c,b,o,e,b,s,s,o,o,p,n,o,p,n,c,l,5
x,y,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,5
f,s,n,f,y,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,6
k,y,e,f,y,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,l,6
f,s,n,f,s,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,l,7
b,s,w,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,n,g,5
x,y,e,f,f,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,p,6
f,y,e,f,y,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,l,7
f,s,e,f,y,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,l,6
k,y,n,f,f,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,d,7
x,f,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g,0
b,s,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g,5
k,s,e,f,y,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
f,y,n,f,y,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,l,7
f,y,n,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,5
k,s,n,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,d,7
k,s,n,f,y,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,l,6
f,y,n,f,s,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,l,7
f,y,e,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,8
x,s,e,f,f,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,6
k,y,e,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,p,7
x,s,n,f,s,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,l,7
k,s,e,f,f,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
k,y,n,f,f,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,l,7
f,y,e,f,f,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,p,9
x,f,w,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,s,g,0
k,s,n,f,s,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,d,9
f,s,n,f,f,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,p,7
k,s,e,f,y,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,d,7
k,s,e,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
k,y,n,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,l,7
k,f,w,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g,0
k,s,n,f,f,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,p,7
k,y,n,f,s,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,l,7
k,s,n,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
k,s,e,f,s,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,d,9
x,s,n,f,y,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,l,6
x,y,e,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,l,7
f,s,e,f,y,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,p,6
k,y,n,f,f,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,d,7
b,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,5
f,s,n,f,f,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,p,7
k,y,e,f,f,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,d,9
x,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,5
f,s,n,f,f,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,6
k,s,n,f,y,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,l,9
f,y,n,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,p,6
x,s,n,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,p,7
k,f,w,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,s,g,5
f,y,e,f,f,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,d,6
x,s,e,f,y,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,p,6
x,s,n,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,l,6
f,s,n,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,6
k,s,n,f,y,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
k,s,e,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,6
k,s,e,f,s,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,l,6
x,s,e,f,f,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,6
b,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,p,5
k,s,e,f,y,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,p,6
x,s,n,f,f,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,p,6
x,y,e,f,f,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,p,6
f,s,e,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,l,7
b,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,n,o,p,n,c,l,5
k,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g,5
k,y,e,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,8
k,y,e,f,y,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,l,9
f,s,e,f,y,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,d,6
k,s,n,f,n,a,c,b,y,e,b,s,s,o,o,p,o,o,p,o,c,l,5
f,y,e,f,s,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,d,7
k,y,e,f,s,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,9
k,f,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g,0
x,s,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,s,g,5
k,s,n,f,n,a,c,b,y,e,b,s,s,o,o,p,o,o,p,o,v,l,5
k,y,e,f,s,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,d,9
k,y,n,f,s,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,l,7
k,s,e,f,s,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,6
x,s,w,f,n,f,w,b,w,e,b,k,k,w,w,p,w,t,p,w,s,g,5
k,s,w,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,n,g,5
k,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g,5
k,s,e,f,f,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,l,6
x,s,e,f,s,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,p,6
k,s,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,s,g,5
x,f,w,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g,0
k,y,e,f,f,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,d,9
b,s,w,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g,5
k,s,e,f,s,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,p,9
f,s,n,f,f,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,p,6
f,y,n,f,f,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,d,7
k,s,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g,0
x,s,w,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,n,g,5
f,y,e,f,y,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,p,7
x,s,e,f,f,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,d,9
x,f,w,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,s,g,0
k,f,w,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,n,g,4
f,s,e,f,s,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,d,6
f,s,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,5
k,s,e,f,y,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,d,9
x,s,n,f,y,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,p,6
k,s,n,f,n,a,c,b,y,e,b,s,s,o,o,p,n,o,p,b,c,l,5
x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,o,o,p,n,c,l,5
k,y,e,f,s,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,l,9
x,s,e,f,y,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,d,6
x,s,n,f,s,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,d,6
k,s,e,f,y,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,d,6
x,s,n,f,y,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,l,6
k,f,w,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,n,g,4
k,s,n,f,n,a,c,b,o,e,b,s,s,o,o,p,n,o,p,n,c,l,5
k,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,8
x,f,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g,0
x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,o,o,p,o,v,l,11
x,s,n,f,n,a,c,b,y,e,b,s,s,o,o,p,o,o,p,b,v,l,11
k,y,e,f,s,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,p,9
k,f,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g,0
x,f,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g,0
f,s,n,f,n,a,c,b,o,e,b,s,s,o,o,p,o,o,p,n,v,l,5
k,y,n,f,y,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,7
k,y,n,f,s,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,l,7
f,y,n,f,s,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,d,7
f,y,e,f,y,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,p,6
k,f,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g,0
f,y,e,f,s,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,d,6
f,y,n,f,s,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,p,7
k,s,e,f,s,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,l,6
k,s,g,f,n,f,w,b,w,e,b,k,k,w,w,p,w,t,p,w,s,g,5
b,s,n,f,n,a,c,b,y,e,b,s,s,o,o,p,n,o,p,y,c,l,5
k,y,n,f,f,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
x,s,n,f,s,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,p,6
b,s,n,f,n,a,c,b,o,e,b,s,s,o,o,p,n,o,p,o,v,l,5
k,s,n,f,y,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,d,9
k,s,n,f,y,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,p,6
k,s,e,f,s,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,l,6
f,s,e,f,s,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,p,6
x,s,e,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,p,6
x,s,e,f,y,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,d,9
x,s,n,f,s,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,d,7
k,y,n,f,y,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,d,9
x,s,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,5
f,s,e,f,y,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,6
x,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,5
k,s,n,f,f,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,l,9
k,s,g,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,s,g,5
k,s,n,f,f,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,d,7
f,y,n,f,y,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,p,6
k,s,n,f,s,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,p,6
k,y,e,f,y,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,d,9
f,y,e,f,f,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,d,7
f,s,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,5
f,y,n,f,f,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,l,7
k,s,e,f,f,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,9
x,s,e,f,y,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,l,6
f,y,e,f,y,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,l,7
x,s,n,f,f,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,p,6
f,s,n,f,n,a,c,b,y,e,b,s,s,o,o,p,n,o,p,n,c,l,5
f,s,e,f,s,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,d,7
x,y,e,f,s,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,p,6
x,y,e,f,f,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,d,9
x,s,e,f,s,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,p,6
k,s,e,f,f,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,l,6
x,s,e,f,y,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,l,6
b,f,g,f,n,f,w,b,w,e,b,k,s,w,w,p,w,t,p,w,s,g,0
k,y,e,f,s,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,p,9
k,s,e,f,s,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,l,6
k,f,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,n,g,0
f,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,n,o,p,n,v,l,5
f,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,5
k,s,e,f,s,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,9
f,s,n,f,f,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
k,y,n,f,f,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,p,6
k,s,e,f,y,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,l,9
k,y,n,f,y,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,p,9
k,y,n,f,y,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,l,7
x,f,g,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,n,g,0
k,y,e,f,f,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,p,6
x,y,c,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,8
k,y,e,f,s,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,p,6
k,y,e,f,s,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,l,6
b,s,w,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g,5
k,s,n,f,y,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,d,6
x,s,e,f,y,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,p,6
f,y,n,f,f,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,l,7
f,s,e,f,y,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,p,6
k,y,e,f,f,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,d,9
k,y,e,f,f,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,d,9
b,f,w,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,n,g,5
k,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,5
f,y,e,f,y,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,d,7
k,s,n,f,f,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,p,6
k,y,n,f,f,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,p,7
x,s,e,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
x,y,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,5
f,s,n,f,y,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,d,7
k,y,e,f,y,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,9
k,f,w,f,n,f,w,b,w,e,b,k,k,w,w,p,w,t,p,w,n,g,5
x,s,n,f,s,f,c,n,b,t,b,k,s,p,p,p,w,o,e,w,v,d,7
k,y,n,f,y,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,d,7
x,s,e,f,s,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,d,9
k,s,w,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,n,g,5
f,y,n,f,s,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,p,7
k,s,e,f,s,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,p,6
k,s,e,f,y,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,p,6
f,y,e,f,f,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,l,7
f,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,n,o,p,y,v,l,5
f,y,n,f,y,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,d,7
k,y,e,f,y,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,d,9
k,s,e,f,y,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,d,9
k,s,e,f,f,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,l,6
b,s,n,f,n,a,c,b,o,e,b,s,s,o,o,p,o,o,p,b,v,l,5
k,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g,0
x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,p,o,o,p,n,v,l,16
x,f,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g,0
k,s,e,f,y,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,d,9
f,y,e,f,f,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,7
k,s,n,f,s,f,c,n,b,t,b,k,k,p,w,p,w,o,e,w,v,d,6
k,s,n,f,y,f,c,n,b,t,b,k,s,p,w,p,w,o,e,w,v,p,6
b,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g,5
f,s,n,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,d,7
b,f,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g,0
x,s,n,f,f,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,d,6
x,y,e,f,f,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,l,6
f,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,8
f,s,n,f,s,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,d,7
x,y,e,f,s,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,l,9
f,s,n,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,l,6
f,y,e,f,f,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,p,6
f,s,e,f,f,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,l,6
x,s,e,f,s,f,c,n,b,t,b,k,k,w,w,p,w,o,e,w,v,d,6
k,s,g,f,n,f,w,b,w,e,b,k,s,w,w,p,w,t,p,w,s,g,5
x,s,e,f,y,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,p,6
k,s,n,f,y,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,l,6
k,y,e,f,s,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,l,9
x,s,n,f,y,f,c,n,b,t,b,k,k,w,p,p,w,o,e,w,v,p,6
b,s,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,n,g,5
x,s,n,f,s,f,c,n,b,t,b,s,s,w,p,p,w,o,e,w,v,l,7
f,s,e,f,s,f,c,n,b,t,b,s,s,w,w,p,w,o,e,w,v,d,9
k,s,n,f,s,f,c,n,b,t,b,s,s,p,w,p,w,o,e,w,v,d,7
b,s,g,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,s,g,5
x,s,n,f,y,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,p,6
f,y,e,f,y,f,c,n,b,t,b,s,k,w,w,p,w,o,e,w,v,p,6
f,s,e,f,y,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,d,6
f,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,8
b,f,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g,0
f,s,e,f,f,f,c,n,b,t,b,k,k,p,p,p,w,o,e,w,v,p,6
k,s,n,f,f,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,l,7
